Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100;Rank
Holger Rune;2021-06-21;Milan CH;Clay;C;W;R32;7-6(4) 7-5;Tung Lin Wu;8,97;1,28;4,63;6,5;2021-3463-270;2021,0;True;
Holger Rune;2021-06-07;Lyon CH;Clay;C;L;QF;6-3 5-3 RET;Elias Ymer;0,0;2,99;5,66;8,38;2021-7536-294;2021,0;True;
Holger Rune;2021-06-07;Lyon CH;Clay;C;W;R16;6-4 6-3;Fernando Verdasco;1,72;0,0;5,77;5,8;2021-7536-286;2021,0;True;
Holger Rune;2021-06-07;Lyon CH;Clay;C;W;R32;7-6(3) 1-6 6-4;Titouan Droguet;2,08;3,12;3,67;6,4;2021-7536-271;2021,0;True;
Holger Rune;2021-05-31;Biella 7 CH;Clay;C;W;F;6-3 5-7 7-6(5);Marco Trungelliti;2,54;2,54;0,88;7,38;2021-9498-300;2021,0;True;
Holger Rune;2021-05-31;Biella 7 CH;Clay;C;W;SF;7-5 2-6 6-2;Tomas Martin Etcheverry;2,3;5,75;3,45;6,21;2021-9498-298;2021,0;True;
Holger Rune;2021-05-31;Biella 7 CH;Clay;C;W;QF;6-4 6-4;Alexandre Muller;0,0;6,78;6,35;5,9;2021-9498-295;2021,0;True;
Holger Rune;2021-05-31;Biella 7 CH;Clay;C;W;R16;6-3 7-6(3);Gastao Elias;0,0;8,11;0,0;6,73;2021-9498-288;2021,0;True;
Holger Rune;2021-05-31;Biella 7 CH;Clay;C;W;R32;6-2 6-7(4) 7-6(5);Daniel Altmaier;0,96;0,96;6,02;6,5;2021-9498-274;2021,0;True;
Holger Rune;2021-05-24;Oeiras 4 CH;Clay;C;L;F;5-7 6-4 6-4;Gastao Elias;0,0;4,39;4,85;7,12;2021-9505-300;2021,0;True;
Holger Rune;2021-05-24;Oeiras 4 CH;Clay;C;W;SF;6-2 3-6 6-2;Timofey Skatov;1,2;4,82;0,94;6,92;2021-9505-298;2021,0;True;
Holger Rune;2021-05-24;Oeiras 4 CH;Clay;C;W;QF;6-2 6-4;Carlos Gimeno Valero;0,0;5,56;0,0;6,0;2021-9505-295;2021,0;True;
Holger Rune;2021-05-24;Oeiras 4 CH;Clay;C;W;R16;5-7 6-4 6-3;Julian Lenz;5,15;4,12;4,94;6,06;2021-9505-288;2021,0;True;
Holger Rune;2021-05-24;Oeiras 4 CH;Clay;C;W;R32;6-3 6-4;Tim Van Rijthoven;5,33;2,67;4,92;7,5;2021-9505-275;2021,0;True;
Holger Rune;2021-04-19;Barcelona;Clay;A;L;R64;6-7(2) 6-1 7-6(2);Albert Ramos;4,9;1,96;3,05;6,8;2021-0425-248;2021,0;True;
Holger Rune;2021-04-19;Barcelona;Clay;A;W;Q2;3-6 6-3 7-5;Peter Gojowczyk;3,33;4,44;6,0;6,0;2021-0425-221;2021,0;True;
Holger Rune;2021-04-19;Barcelona;Clay;A;W;Q1;6-0 6-2;Mikael Ymer;7,69;5,13;0,0;5,57;2021-0425-214;2021,0;True;
Holger Rune;2021-04-12;Monte Carlo Masters;Clay;M;L;R64;6-2 6-1;Casper Ruud;0,0;8,89;0,0;6,43;2021-0410-244;2021,0;True;
Holger Rune;2021-04-05;Marbella;Clay;A;L;R32;6-3 3-6 7-6(4);Soon Woo Kwon;2,78;4,63;4,35;7,2;2021-9462-282;2021,0;True;
Holger Rune;2021-03-29;Marbella CH;Clay;C;L;Q2;2-6 6-3 7-5;Carlos Sanchez Jover;3,33;3,33;0,93;6,0;2021-7878-253;2021,0;True;
Holger Rune;2021-03-29;Marbella CH;Clay;C;W;Q1;6-1 6-3;David Pichler;6,67;2,22;0,0;5,62;2021-7878-248;2021,0;True;
Holger Rune;2021-03-15;Santiago CH;Clay;C;L;R32;6-2 6-4;Sebastian Baez;0,0;1,45;1,28;7,67;2021-3406-275;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;L;QF;6-3 6-3;Federico Delbonis;7,55;3,77;6,82;5,89;2021-8996-294;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;W;R16;6-2 6-3;Benoit Paire;4,17;4,17;3,33;6,0;2021-8996-286;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;W;R32;6-3 6-2;Sebastian Baez;1,89;0,0;1,72;5,89;2021-8996-271;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;W;Q3;4-6 6-3 6-4;Renzo Olivo;1,9;2,86;2,22;7,0;2021-8996-252;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;W;Q2;6-3 4-6 6-1;Emilio Gomez;2,74;1,37;1,2;5,62;2021-8996-246;2021,0;True;
Holger Rune;2021-03-08;Santiago;Clay;A;W;Q1;7-6(3) 2-6 6-2;Goncalo Oliveira;1,02;4,08;1,15;7,0;2021-8996-233;2021,0;True;
Holger Rune;2021-03-01;Buenos Aires;Clay;A;L;R32;2-6 6-4 6-3;Albert Ramos;5,06;2,53;5,26;6,08;2021-0506-273;2021,0;True;
Holger Rune;2020-11-02;Parma CH;Hard;C;L;R32;7-6(5) 6-1;Mathias Bourgue;1,72;5,17;29,17;5,8;2020-9414-270;2020,0;True;
Holger Rune;2020-11-02;Parma CH;Hard;C;L;Q2;3-6 6-4 6-1;Stefano Napolitano;5,81;2,33;15,07;6,62;2020-9414-252;2020,0;True;
Holger Rune;2020-11-02;Parma CH;Hard;C;W;Q1;7-6(1) 4-3 RET;Enrico Dalla Valle;3,64;3,64;9,59;6,11;2020-9414-245;2020,0;True;
Holger Rune;2020-10-26;Marbella CH;Clay;C;L;R32;1-6 6-4 6-4;Elliot Benchetrit;1,43;2,86;4,55;5,38;2020-7878-271;2020,0;True;
Holger Rune;2020-01-27;Punta Del Este CH;Clay;C;L;R64;6-1 6-2;Geoffrey Blancaneaux;0,0;1,54;0,0;9,29;2020-7853-252;2020,0;True;
Holger Rune;2020-01-13;Auckland;Hard;A;L;Q2;7-5 6-1;Vasek Pospisil;0,0;3,7;14,58;5,4;2020-0301-253;2020,0;True;
Holger Rune;2020-01-06;Noumea CH;Hard;C;L;R64;6-1 6-4;Matthias Bachinger;12,24;6,12;8,93;6,12;2020-2205-264;2020,0;True;
Holger Rune;2019-09-09;Istanbul CH;Hard;C;L;R64;6-1 6-3;Tristan Lamasine;2,17;6,52;4,76;5,75;2019-7083-247;2019,0;True;
Holger Rune;2019-08-05;Manerbio CH;Clay;C;L;R64;7-6(4) 6-0;Francisco Cerundolo;0,0;3,7;3,51;6,0;2019-9028-256;2019,0;True;
Holger Rune;2019-07-15;Amersfoort CH;Clay;C;L;R32;3-6 6-4 6-1;Daniel Masur;2,94;3,92;9,59;7,85;2019-9198-272;2019,0;True;
Holger Rune;2019-07-15;Amersfoort CH;Clay;C;W;R64;6-4 6-2;Gijs Brouwer;6,25;2,08;9,23;5,33;2019-9198-243;2019,0;True;
Holger Rune;2019-06-17;Blois CH;Clay;C;L;R32;6-4 6-3;Constant Lestienne;5,0;6,67;3,57;6,67;2019-6757-279;2019,0;True;
Holger Rune;2019-06-17;Blois CH;Clay;C;W;R64;6-1 3-6 6-3;Nicolas Barrientos;4,41;4,41;0,0;5,67;2019-6757-256;2019,0;True;
Holger Rune;2018-04-07;Davis Cup G2 R2: EGY vs DEN;Hard;D;W;RR;6-2 7-6(14);Youssef Hossam;7,14;2,86;0,0;7,0;2018-M-DC-2018-G2-EPA-M-EGY-DEN-01-004;2018,0;True;
Hubert Hurkacz;2026-06-29;Wimbledon;Grass;G;L;R16;3-6 6-7(5) 7-6(2) 7-5 4-2;Jan Lennard Struff;18,58;3,83;15,89;7,04;2026-540-402;2026,0;True;
Hubert Hurkacz;2026-06-29;Wimbledon;Grass;G;W;R32;4-6 7-6(5) 7-5 6-2;Tommy Paul;14,71;0,74;4,35;6,48;2026-540-303;2026,0;True;
Hubert Hurkacz;2026-06-29;Wimbledon;Grass;G;W;R64;7-6(8) 6-4 6-4;Sebastian Ofner;15,84;3,96;10,68;6,31;2026-540-205;2026,0;True;
Hubert Hurkacz;2026-06-29;Wimbledon;Grass;G;W;R128;6-4 6-2 7-6(7);Casper Ruud;16,3;3,26;9,9;6,13;2026-540-109;2026,0;True;
Hubert Hurkacz;2026-06-15;ATP Halle;Grass;A;L;R16;3-6 6-3 7-5;Daniel Altmaier;20,51;6,41;6,19;5,2;2026-0500-382;2026,0;True;68,0
Hubert Hurkacz;2026-06-15;ATP Halle;Grass;A;W;R32;6-3 6-2;Andrey Rublev;25,58;2,33;7,81;4,78;2026-0500-370;2026,0;True;68,0
Hubert Hurkacz;2026-06-15;Halle;Grass;A;L;R16;3-6 6-3 7-5;Daniel Altmaier;20,51;6,41;6,19;5,2;2026-0500-374;2026,0;True;
Hubert Hurkacz;2026-06-15;Halle;Grass;A;W;R32;6-3 6-2;Andrey Rublev;25,58;2,33;7,81;4,78;2026-0500-362;2026,0;True;
Hubert Hurkacz;2026-06-08;ATP 's-Hertogenbosch;Grass;A;L;R32;3-6 7-6(5) 7-6(4);Marton Fucsovics;12,5;2,5;6,0;7,06;2026-0440-389;2026,0;True;68,0
Hubert Hurkacz;2026-06-08;ATP 's-Hertogenbosch;Grass;A;L;R32;3-6 7-6(5) 7-6(4);Marton Fucsovics;12,5;2,5;6,0;7,06;2026-0440-380;2026,0;True;68,0
Hubert Hurkacz;2026-06-08;s Hertogenbosch;Grass;A;L;R32;3-6 7-6(5) 7-6(4);Marton Fucsovics;12,5;2,5;6,0;7,06;2026-0440-370;2026,0;True;
Hubert Hurkacz;2026-05-06;Rome Masters;Clay;M;L;R128;6-7(3) 7-6(2) 6-2;Yannick Hanfmann;12,24;4,08;7,78;6,12;2026-0416-277;2026,0;True;
Hubert Hurkacz;2026-04-28;Cagliari CH;Clay;C;L;F;6-4 6-4;Matteo Arnaldi;3,08;1,54;1,72;6,5;2026-2861-385;2026,0;True;
Hubert Hurkacz;2026-04-28;Cagliari CH;Clay;C;W;SF;4-6 7-6(3) 6-3;Roman Andres Burruchaga;9,82;2,68;0,0;7,47;2026-2861-384;2026,0;True;
Hubert Hurkacz;2026-04-28;Cagliari CH;Clay;C;W;QF;4-6 6-3 6-4;Matteo Berrettini;9,64;2,41;3,8;5,53;2026-2861-382;2026,0;True;
Hubert Hurkacz;2026-04-28;Cagliari CH;Clay;C;W;R16;6-4 6-1;Emilio Nava;27,91;0,0;9,62;4,78;2026-2861-377;2026,0;True;
Hubert Hurkacz;2026-04-28;Cagliari CH;Clay;C;W;R32;6-2 7-6(8);Zachary Svajda;16,42;2,99;0,0;6,7;2026-2861-368;2026,0;True;
Hubert Hurkacz;2026-04-22;Madrid Masters;Clay;M;L;R64;6-4 7-6(4);Lorenzo Musetti;9,38;1,56;3,23;5,82;2026-1536-323;2026,0;True;
Hubert Hurkacz;2026-04-22;Madrid Masters;Clay;M;W;R128;6-3 6-3;Jaime Faria;25,53;0,0;1,69;5,22;2026-1536-291;2026,0;True;
Hubert Hurkacz;2026-04-05;Monte Carlo Masters;Clay;M;L;R16;6-7(4) 6-3 6-4;Valentin Vacherot;14,58;4,17;2,5;6,4;2026-0410-364;2026,0;True;
Hubert Hurkacz;2026-04-05;Monte Carlo Masters;Clay;M;W;R32;6-2 6-3;Fabian Marozsan;14,89;0,0;0,0;5,22;2026-0410-353;2026,0;True;
Hubert Hurkacz;2026-04-05;Monte Carlo Masters;Clay;M;W;R64;7-6(4) 5-7 6-1;Luciano Darderi;12,09;1,1;5,61;6,07;2026-0410-334;2026,0;True;
Hubert Hurkacz;2026-03-18;Miami Masters;Hard;M;L;R128;6-2 6-4;Ethan Quinn;10,2;0,0;8,51;5,44;2026-0403-302;2026,0;True;
Hubert Hurkacz;2026-03-10;Cap Cana CH;Hard;C;L;R16;6-2 6-4;Mattia Bellucci;4,92;1,64;4,17;6,78;2026-2975-376;2026,0;True;
Hubert Hurkacz;2026-03-04;Indian Wells Masters;Hard;M;L;R128;7-6(6) 7-6(4);Aleksandar Kovacevic;11,76;5,88;10,98;7,08;2026-0404-297;2026,0;True;
Hubert Hurkacz;2026-02-23;Dubai;Hard;A;L;R32;6-4 7-6(7);Jakub Mensik;13,7;2,74;17,19;6,64;2026-0495-358;2026,0;True;
Hubert Hurkacz;2026-02-09;Rotterdam;Hard;A;L;R32;6-7(2) 7-6(1) 7-5;Alexander Bublik;23,36;8,41;10,92;5,94;2026-0407-359;2026,0;True;
Hubert Hurkacz;2026-02-02;Montpellier;Hard;A;L;R32;7-6(5) 6-4;Martin Damm;19,44;0,0;18,31;6,55;2026-0375-361;2026,0;True;
Hubert Hurkacz;2026-01-19;Australian Open;Hard;G;L;R64;6-4 7-6(5) 6-1;Ethan Quinn;9,47;1,05;11,11;6,79;2026-580-185;2026,0;True;
Hubert Hurkacz;2026-01-19;Australian Open;Hard;G;W;R128;6-7(6) 7-6(6) 6-3 6-3;Zizou Bergs;12,86;1,43;10,27;6,67;2026-580-142;2026,0;True;
Hubert Hurkacz;2026-01-05;United Cup;Hard;A;W;F;6-3 3-6 6-3;Stan Wawrinka;20,0;0,0;12,82;6,43;2026-9900-400;2026,0;True;
Hubert Hurkacz;2026-01-05;United Cup;Hard;A;W;SF;7-6(1) 7-6(2);Taylor Fritz;21,05;3,95;16,44;6,33;2026-9900-399;2026,0;True;
Hubert Hurkacz;2026-01-05;United Cup;Hard;A;L;QF;6-4 4-6 6-4;Alex De Minaur;22,35;0,0;5,77;5,67;2026-9900-396;2026,0;True;
Hubert Hurkacz;2026-01-05;United Cup;Hard;A;W;RR;6-3 6-4;Alexander Zverev;33,33;0,0;15,22;6,3;2026-9900-378;2026,0;True;
Hubert Hurkacz;2026-01-05;United Cup;Hard;A;W;RR;6-3 7-6(4);Tallon Griekspoor;38,18;0,0;6,78;5,0;2026-9900-376;2026,0;True;
Hubert Hurkacz;2025-06-09;s Hertogenbosch;Grass;A;W;R32;7-6(2) 6-4;Roberto Bautista Agut;24,24;3,03;0,0;6,0;2025-0440-365;2025,0;True;
Hubert Hurkacz;2025-05-26;Roland Garros;Clay;G;L;R128;6-2 6-4 6-2;Joao Fonseca;7,59;0,0;12,68;6,08;2025-520-309;2025,0;True;
Hubert Hurkacz;2025-05-18;Geneva;Clay;A;L;F;5-7 7-6(2) 7-6(2);Novak Djokovic;15,45;3,25;5,45;6,83;2025-0322-385;2025,0;True;
Hubert Hurkacz;2025-05-18;Geneva;Clay;A;W;SF;6-3 6-4;Sebastian Ofner;14,89;0,0;1,69;4,7;2025-0322-384;2025,0;True;
Hubert Hurkacz;2025-05-18;Geneva;Clay;A;W;QF;6-3 7-6(5);Taylor Fritz;12,68;2,82;14,49;6,45;2025-0322-382;2025,0;True;
Hubert Hurkacz;2025-05-18;Geneva;Clay;A;W;R16;6-4 6-1;Arthur Rinderknech;20,0;0,0;6,38;5,56;2025-0322-377;2025,0;True;
Hubert Hurkacz;2025-05-18;Geneva;Clay;A;W;R32;6-3 6-4;Arthur Cazaux;4,92;4,92;10,2;6,1;2025-0322-368;2025,0;True;
Hubert Hurkacz;2025-05-07;Rome Masters;Clay;M;L;QF;7-6(4) 6-3;Tommy Paul;8,45;2,82;1,1;7,1;2025-0416-365;2025,0;True;
Hubert Hurkacz;2025-05-07;Rome Masters;Clay;M;W;R16;7-6(5) 4-6 7-6(5);Jakub Mensik;14,62;2,31;14,78;7,65;2025-0416-360;2025,0;True;
Hubert Hurkacz;2025-05-07;Rome Masters;Clay;M;W;R32;6-3 1-6 6-1;Marcos Giron;17,14;0,0;9,38;5,83;2025-0416-350;2025,0;True;
Hubert Hurkacz;2025-05-07;Rome Masters;Clay;M;W;R64;6-1 7-5;Pedro Martinez;14,0;2,0;0,0;5,0;2025-0416-329;2025,0;True;
Hubert Hurkacz;2025-04-23;Madrid Masters;Clay;M;L;R64;6-4 7-5;Benjamin Bonzi;6,45;0,0;10,0;5,64;2025-1536-329;2025,0;True;
Hubert Hurkacz;2025-03-05;Indian Wells Masters;Hard;M;L;R32;6-4 6-0;Alex De Minaur;16,28;2,33;4,08;5,38;2025-0404-341;2025,0;True;
Hubert Hurkacz;2025-03-05;Indian Wells Masters;Hard;M;W;R64;7-5 6-3;Hugo Gaston;17,11;1,32;1,79;6,91;2025-0404-312;2025,0;True;
Hubert Hurkacz;2025-02-10;Marseille;Hard;A;L;R16;6-4 6-7(1) 6-3;Zhizhen Zhang;14,74;3,16;10,53;6,33;2025-0496-373;2025,0;True;
Hubert Hurkacz;2025-02-03;Rotterdam;Hard;A;L;SF;6-4 6-7(5) 6-3;Carlos Alcaraz;10,1;1,01;5,21;6,6;2025-0407-384;2025,0;True;
Hubert Hurkacz;2025-02-03;Rotterdam;Hard;A;W;QF;6-7(5) 6-3 6-4;Andrey Rublev;18,09;1,06;4,39;5,88;2025-0407-381;2025,0;True;
Hubert Hurkacz;2025-02-03;Rotterdam;Hard;A;W;R16;7-5 2-0 RET;Jiri Lehecka;13,95;0,0;7,89;6,14;2025-0407-375;2025,0;True;
Hubert Hurkacz;2025-02-03;Rotterdam;Hard;A;W;R32;6-3 6-2;Flavio Cobolli;14,58;2,08;7,27;5,33;2025-0407-363;2025,0;True;
Hubert Hurkacz;2025-01-13;Australian Open;Hard;G;L;R64;6-4 6-4 6-2;Miomir Kecmanovic;17,07;7,32;7,14;5,86;2025-580-166;2025,0;True;
Hubert Hurkacz;2025-01-13;Australian Open;Hard;G;W;R128;7-5 6-4 6-4;Tallon Griekspoor;16,87;1,2;8,33;5,19;2025-580-104;2025,0;True;
Hubert Hurkacz;2024-12-27;United Cup;Hard;A;L;F;6-4 5-7 7-6(4);Taylor Fritz;17,71;0,0;13,54;5,65;2025-9900-400;2024,0;True;
Hubert Hurkacz;2024-12-27;United Cup;Hard;A;W;SF;6-3 6-2;Alexander Shevchenko;21,74;0,0;2,04;5,11;2025-9900-398;2024,0;True;
Hubert Hurkacz;2024-12-27;United Cup;Hard;A;W;QF;7-6(3) 7-5;Billy Harris;26,87;0,0;8,86;5,58;2025-9900-394;2024,0;True;
Hubert Hurkacz;2024-12-27;United Cup;Hard;A;L;RR;7-5 3-6 6-4;Tomas Machac;16,47;3,53;9,64;5,31;2025-9900-390;2024,0;True;
Hubert Hurkacz;2024-12-27;United Cup;Hard;A;L;RR;7-5 6-3;Casper Ruud;13,79;0,0;6,56;5,8;2025-9900-389;2024,0;True;
Hubert Hurkacz;2024-10-28;Paris Masters;Hard;M;L;R64;6-1 6-3;Alex Michelsen;11,32;3,77;12,2;6,62;2024-0352-332;2024,0;True;
Hubert Hurkacz;2024-09-25;Tokyo;Hard;A;L;R16;6-4 6-4;Jack Draper;17,74;8,06;17,19;6,2;2024-0329-393;2024,0;True;
Hubert Hurkacz;2024-09-25;Tokyo;Hard;A;W;R32;6-4 6-7(5) 6-4;Marcos Giron;19,1;3,37;4,3;5,56;2024-0329-384;2024,0;True;
Hubert Hurkacz;2024-08-26;US Open;Hard;G;L;R64;7-6(2) 6-1 7-5;Jordan Thompson;6,52;2,17;12,5;6,13;2024-560-179;2024,0;True;
Hubert Hurkacz;2024-08-26;US Open;Hard;G;W;R128;6-3 7-6(4) 7-6(3);Timofey Skatov;25,47;4,72;2,22;6,24;2024-560-131;2024,0;True;
Hubert Hurkacz;2024-08-12;Cincinnati Masters;Hard;M;L;QF;6-3 0-0 RET;Frances Tiafoe;11,54;3,85;16,0;5,2;2024-0422-295;2024,0;True;
Hubert Hurkacz;2024-08-12;Cincinnati Masters;Hard;M;W;R16;6-3 3-6 6-1;Flavio Cobolli;14,29;1,43;6,49;5,38;2024-0422-289;2024,0;True;
Hubert Hurkacz;2024-08-12;Cincinnati Masters;Hard;M;W;R32;3-6 7-6(4) 6-1;Yoshihito Nishioka;18,42;1,75;6,1;7,6;2024-0422-277;2024,0;True;
Hubert Hurkacz;2024-08-05;Canada Masters;Hard;M;L;QF;3-6 7-6(5) 7-5;Alexei Popyrin;5,67;2,13;10,48;8,29;2024-0421-295;2024,0;True;
Hubert Hurkacz;2024-08-05;Canada Masters;Hard;M;W;R16;4-6 6-3 6-4;Arthur Rinderknech;4,4;0,0;10,26;6,07;2024-0421-288;2024,0;True;
Hubert Hurkacz;2024-08-05;Canada Masters;Hard;M;W;R32;4-6 6-3 7-6(6);Thanasi Kokkinakis;13,73;4,9;16,3;6,38;2024-0421-274;2024,0;True;
Hubert Hurkacz;2024-07-01;Wimbledon;Grass;G;L;R64;7-6(2) 6-4 2-6 6-6 RET;Arthur Fils;8,82;1,47;4,61;6,48;2024-540-188;2024,0;True;
Hubert Hurkacz;2024-07-01;Wimbledon;Grass;G;W;R128;5-7 6-4 6-3 6-4;Radu Albot;19,67;2,46;0,0;5,81;2024-540-148;2024,0;True;
Hubert Hurkacz;2024-06-17;Halle;Grass;A;L;F;7-6(8) 7-6(2);Jannik Sinner;14,61;0,0;13,89;7,42;2024-0500-300;2024,0;True;
Hubert Hurkacz;2024-06-17;Halle;Grass;A;W;SF;7-6(2) 6-4;Alexander Zverev;23,94;2,82;8,06;6,45;2024-0500-298;2024,0;True;
Hubert Hurkacz;2024-06-17;Halle;Grass;A;W;QF;7-6(5) 6-4;Marcos Giron;14,29;1,3;5,56;7,0;2024-0500-295;2024,0;True;
Hubert Hurkacz;2024-06-17;Halle;Grass;A;W;R16;7-6(3) 6-4;James Duckworth;28,81;0,0;6,58;5,36;2024-0500-289;2024,0;True;
Hubert Hurkacz;2024-06-17;Halle;Grass;A;W;R32;7-5 7-6(2);Flavio Cobolli;27,94;2,94;8,05;5,67;2024-0500-277;2024,0;True;
Hubert Hurkacz;2024-05-27;Roland Garros;Clay;G;L;R16;7-6(5) 6-4 7-6(3);Grigor Dimitrov;16,67;0,83;3,51;7,06;2024-520-388;2024,0;True;
Hubert Hurkacz;2024-05-27;Roland Garros;Clay;G;W;R32;6-3 7-6(0) 4-6 6-1;Denis Shapovalov;8,11;1,8;4,0;5,55;2024-520-379;2024,0;True;
Hubert Hurkacz;2024-05-27;Roland Garros;Clay;G;W;R64;6-7(2) 6-1 6-3 7-6(5);Brandon Nakashima;12,31;1,54;11,68;6,5;2024-520-363;2024,0;True;
Hubert Hurkacz;2024-05-27;Roland Garros;Clay;G;W;R128;4-6 6-3 3-6 6-0 6-3;Shintaro Mochizuki;15,22;2,9;2,7;6,27;2024-520-331;2024,0;True;
Hubert Hurkacz;2024-05-06;Rome Masters;Clay;M;L;QF;7-5 3-6 6-3;Tommy Paul;8,25;1,03;2,56;6,47;2024-0416-294;2024,0;True;
Hubert Hurkacz;2024-05-06;Rome Masters;Clay;M;W;R16;5-7 7-6(4) 6-4;Sebastian Baez;16,67;1,96;0,92;6,0;2024-0416-287;2024,0;True;
Hubert Hurkacz;2024-05-06;Rome Masters;Clay;M;W;R32;7-6(7) 6-2;Tomas Martin Etcheverry;14,29;0,0;3,03;7,7;2024-0416-273;2024,0;True;
Hubert Hurkacz;2024-05-06;Rome Masters;Clay;M;W;R64;6-1 6-3;Rafael Nadal;16,07;1,79;1,89;7,0;2024-0416-245;2024,0;True;
Hubert Hurkacz;2024-04-22;Madrid Masters;Clay;M;L;R16;7-6(2) 6-4;Taylor Fritz;15,28;1,39;16,39;6,55;2024-1536-289;2024,0;True;
Hubert Hurkacz;2024-04-22;Madrid Masters;Clay;M;W;R32;6-4 7-6(2);Daniel Altmaier;9,59;0,0;1,32;6,64;2024-1536-277;2024,0;True;
Hubert Hurkacz;2024-04-22;Madrid Masters;Clay;M;W;R64;6-1 7-5;Jack Draper;16,98;0,0;4,92;5,3;2024-1536-253;2024,0;True;
Hubert Hurkacz;2024-04-08;Monte Carlo Masters;Clay;M;L;R16;6-4 6-2;Casper Ruud;9,52;1,59;4,08;7,0;2024-0410-290;2024,0;True;
Hubert Hurkacz;2024-04-08;Monte Carlo Masters;Clay;M;W;R32;7-5 7-6(4);Roberto Bautista Agut;18,99;0,0;3,37;6,58;2024-0410-279;2024,0;True;
Hubert Hurkacz;2024-04-08;Monte Carlo Masters;Clay;M;W;R64;6-4 3-6 7-6(2);Jack Draper;7,53;1,08;6,12;5,81;2024-0410-257;2024,0;True;
Hubert Hurkacz;2024-04-01;Estoril;Clay;A;W;F;6-3 6-4;Pedro Martinez;29,41;0,0;0,0;5,1;2024-7290-300;2024,0;True;
Hubert Hurkacz;2024-04-01;Estoril;Clay;A;W;SF;6-3 3-6 6-3;Cristian Garin;4,76;1,19;5,75;6,0;2024-7290-298;2024,0;True;
Hubert Hurkacz;2024-04-01;Estoril;Clay;A;W;QF;7-6(4) 6-4;Pablo Llamas Ruiz;5,41;1,35;1,35;6,73;2024-7290-294;2024,0;True;
Hubert Hurkacz;2024-04-01;Estoril;Clay;A;W;R16;7-6(5) 6-4;Jan Choinski;16,9;1,41;1,3;6,45;2024-7290-286;2024,0;True;
Hubert Hurkacz;2024-03-18;Miami Masters;Hard;M;L;R16;3-6 6-3 7-6(3);Grigor Dimitrov;7,27;1,82;8,65;7,33;2024-0403-292;2024,0;True;
Hubert Hurkacz;2024-03-18;Miami Masters;Hard;M;W;R32;7-6(5) 6-7(5) 6-3;Sebastian Korda;15,0;1,0;10,78;5,88;2024-0403-282;2024,0;True;
Hubert Hurkacz;2024-03-18;Miami Masters;Hard;M;W;R64;6-4 6-7(2) 6-3;Alexander Shevchenko;32,18;1,15;5,43;5,44;2024-0403-262;2024,0;True;
Hubert Hurkacz;2024-03-04;Indian Wells Masters;Hard;M;L;R64;6-0 6-7(5) 6-2;Gael Monfils;2,47;3,7;7,14;6,23;2024-0404-262;2024,0;True;
Hubert Hurkacz;2024-02-26;Dubai;Hard;A;L;QF;3-6 7-6(8) 6-3;Ugo Humbert;11,58;3,16;7,48;5,94;2024-0495-296;2024,0;True;
Hubert Hurkacz;2024-02-26;Dubai;Hard;A;W;R16;7-6(5) 6-4;Christopher Oconnell;17,46;0,0;14,49;5,73;2024-0495-291;2024,0;True;
Hubert Hurkacz;2024-02-26;Dubai;Hard;A;W;R32;7-6(5) 6-7(4) 7-6(6);Jan Lennard Struff;17,52;3,65;14,41;7,61;2024-0495-281;2024,0;True;
Hubert Hurkacz;2024-02-12;Rotterdam;Hard;A;L;R16;6-7(5) 7-6(5) 7-6(4);Tallon Griekspoor;25,69;0,92;19,01;6,06;2024-0407-291;2024,0;True;
Hubert Hurkacz;2024-02-12;Rotterdam;Hard;A;W;R32;6-3 6-7(9) 7-6(9);Jiri Lehecka;15,52;0,86;13,33;6,82;2024-0407-281;2024,0;True;
Hubert Hurkacz;2024-02-05;Marseille;Hard;A;L;SF;6-4 6-4;Ugo Humbert;17,65;3,92;11,67;5,1;2024-0496-299;2024,0;True;
Hubert Hurkacz;2024-02-05;Marseille;Hard;A;W;QF;6-3 6-4;Tomas Machac;22,45;4,08;14,0;4,9;2024-0496-297;2024,0;True;
Hubert Hurkacz;2024-02-05;Marseille;Hard;A;W;R16;6-1 6-4;Alexander Shevchenko;27,66;2,13;5,17;5,22;2024-0496-293;2024,0;True;
Hubert Hurkacz;2024-02-02;Davis Cup WG1 PO: UZB vs POL;Hard;D;W;RR;6-2 6-1;Sergey Fomin;12,73;3,64;1,56;6,88;2024-M-DC-2024-WG1-PO-UZB-POL-01-001;2024,0;True;
Hubert Hurkacz;2024-01-15;Australian Open;Hard;G;L;QF;7-6(4) 2-6 6-3 5-7 6-4;Daniil Medvedev;11,43;3,57;6,11;5,6;2024-580-222;2024,0;True;
Hubert Hurkacz;2024-01-15;Australian Open;Hard;G;W;R16;7-6(6) 7-6(3) 6-4;Arthur Cazaux;12,64;1,15;15,79;5,12;2024-580-216;2024,0;True;
Hubert Hurkacz;2024-01-15;Australian Open;Hard;G;W;R32;3-6 6-1 7-6(4) 6-3;Ugo Humbert;13,6;2,4;3,28;6,58;2024-580-205;2024,0;True;
