Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100
Donna Vekic;2021-10-18;Tenerife;Hard;I;W;Q2;6-2 4-6 6-1;Ysaline Bonaventure;11,24;10,11;7,14;6,85;2021-2049-868;2021;True
Donna Vekic;2021-10-06;Indian Wells;Hard;P;L;R128;6-4 2-6 6-3;Astra Sharma;7,5;11,25;7,87;6,15;2021-609-211;2021;True
Donna Vekic;2021-09-27;Chicago 2;Hard;P;L;R64;6-3 6-1;Ann Li;0,0;13,33;3,85;7,5;2021-2048-239;2021;True
Donna Vekic;2021-09-13;Portoroz;Hard;I;L;R32;0-6 6-3 6-2;Ana Konjuh;1,19;10,71;7,06;7,64;2021-2044-278;2021;True
Donna Vekic;2021-08-30;US Open;Hard;G;L;R128;7-6(4) 7-6(5);Garbine Muguruza;10,42;4,17;8,89;8,0;2021-560-155;2021;True
Donna Vekic;2021-08-16;Cincinnati;Hard;P;L;Q2;7-6(2) 6-2;Jasmine Paolini;8,96;10,45;2,99;6,7;2021-1017-832;2021;True
Donna Vekic;2021-08-16;Cincinnati;Hard;P;W;Q1;6-4 6-1;Christina Mchale;7,69;0,0;3,39;4,88;2021-1017-819;2021;True
Donna Vekic;2021-08-09;Montreal;Hard;P;L;R32;4-6 6-3 7-6(2);Karolina Pliskova;4,1;9,02;13,64;8,13;2021-806-282;2021;True
Donna Vekic;2021-08-09;Montreal;Hard;P;W;R64;6-1 6-2;Alison Van Uytvanck;1,72;6,9;2,86;7,25;2021-806-261;2021;True
Donna Vekic;2021-08-02;San Jose;Hard;W;L;R32;7-5 6-3;Yulia Putintseva;1,39;11,11;1,56;6,55;2021-703-282;2021;True
Donna Vekic;2021-06-28;Wimbledon;Grass;G;L;R64;6-2 6-2;Karolina Pliskova;3,33;5,0;10,87;7,5;2021-540-180;2021;True
Donna Vekic;2021-06-28;Wimbledon;Grass;G;W;R128;6-1 6-4;Anastasia Potapova;3,39;6,78;2,13;7,38;2021-540-133;2021;True
Donna Vekic;2021-06-14;Birmingham;Grass;I;L;QF;6-4 6-2;Heather Watson;9,62;5,77;12,28;5,78;2021-1052-295;2021;True
Donna Vekic;2021-06-14;Birmingham;Grass;I;W;R16;2-6 6-3 6-4;Camila Giorgi;10,66;8,2;8,43;8,71;2021-1052-288;2021;True
Donna Vekic;2021-06-14;Birmingham;Grass;I;W;R32;6-1 6-3;Francesca Jones;8,7;6,52;8,51;5,75;2021-1052-274;2021;True
Donna Vekic;2021-06-07;Nottingham;Grass;I;L;R16;6-3 6-4;Nina Stojanovic;6,67;5,0;10,81;6,67;2021-1080-291;2021;True
Donna Vekic;2021-06-07;Nottingham;Grass;I;W;R32;7-5 6-1;Leonie Kung;11,54;7,69;7,04;5,78;2021-1080-281;2021;True
Donna Vekic;2021-05-31;Roland Garros;Clay;G;L;R128;7-5 6-4;Karolina Pliskova;2,53;12,66;11,27;7,18;2021-520-108;2021;True
Donna Vekic;2021-02-08;Australian Open;Hard;G;L;R16;6-1 7-5;Jennifer Brady;6,25;10,94;14,29;7,11;2021-580-214;2021;True
Donna Vekic;2021-02-08;Australian Open;Hard;G;W;R128;4-6 6-3 6-4;Yafan Wang;3,33;5,56;1,65;6,0;2021-580-119;2021;True
Donna Vekic;2021-02-08;Australian Open;Hard;G;W;R32;5-7 7-6(2) 6-4;Kaia Kanepi;3,74;3,74;5,69;6,29;2021-580-200;2021;True
Donna Vekic;2021-02-08;Australian Open;Hard;G;W;R64;6-2 6-2;Nadia Podoroska;7,84;5,88;0,0;6,38;2021-580-173;2021;True
Donna Vekic;2021-01-31;Yarra Valley Classic;Hard;P;L;R32;1-6 6-4 6-2;Tsvetana Pironkova;7,5;6,25;1,28;6,67;2021-2026-280;2021;True
Donna Vekic;2021-01-06;Abu Dhabi;Hard;P;L;R64;7-6(10) 2-6 6-4;Bernarda Pera;5,79;4,13;3,2;7,56;2021-2028-250;2021;True
Donna Vekic;2020-10-19;Ostrava;Hard;P;L;R32;6-2 6-4;Veronika Kudermetova;5,17;6,9;16,0;6,44;2020-2025-271;2020;True
Donna Vekic;2020-09-28;Roland Garros;Clay;G;L;R128;6-3 6-4;Irina Bara;0,0;4,76;0,0;7,0;2020-520-145;2020;True
Donna Vekic;2020-09-14;Rome;Clay;P;L;R64;7-6(4) 7-6(6);Amanda Anisimova;1,06;5,32;4,0;7,83;2020-M009-266;2020;True
Donna Vekic;2020-08-31;US Open;Hard;G;L;R32;6-4 6-1;Tsvetana Pironkova;14,58;18,75;4,08;5,33;2020-560-205;2020;True
Donna Vekic;2020-08-31;US Open;Hard;G;W;R128;3-6 7-6(6) 6-4;Kristyna Pliskova;7,32;3,66;12,93;5,47;2020-560-136;2020;True
Donna Vekic;2020-08-31;US Open;Hard;G;W;R64;6-2 6-1;Patricia Maria Tig;8,51;4,26;0,0;5,88;2020-560-182;2020;True
Donna Vekic;2020-08-24;Cincinnati;Hard;P;L;R64;6-2 6-3;Victoria Azarenka;2,56;17,95;11,29;4,88;2020-M024-241;2020;True
Donna Vekic;2020-08-03;Palermo;Clay;I;L;R16;6-2 6-4;Elisabetta Cocciaretto;1,56;10,94;1,45;7,11;2020-0466-290;2020;True
Donna Vekic;2020-08-03;Palermo;Clay;I;W;R32;6-1 6-2;Arantxa Rus;7,41;7,41;1,89;7,71;2020-0466-278;2020;True
Donna Vekic;2020-02-24;Doha;Hard;P;L;R64;6-4 7-5;Iga Swiatek;5,88;11,76;4,0;6,18;2020-1003-250;2020;True
Donna Vekic;2020-02-10;St. Petersburg;Hard;P;L;R16;6-1 7-5;Ekaterina Alexandrova;0,0;7,81;3,39;6,4;2020-1086-289;2020;True
Donna Vekic;2020-02-10;St. Petersburg;Hard;P;W;R32;6-4 6-1;Kristie Ahn;12,5;0,0;1,92;5,0;2020-1086-277;2020;True
Donna Vekic;2020-01-20;Australian Open;Hard;G;L;R32;7-5 6-3;Iga Swiatek;7,35;5,88;8,22;6,8;2020-580-205;2020;True
Donna Vekic;2020-01-20;Australian Open;Hard;G;W;R128;6-3 6-4;Maria Sharapova;4,92;6,56;8,7;6,1;2020-580-136;2020;True
Donna Vekic;2020-01-20;Australian Open;Hard;G;W;R64;6-4 6-2;Alize Cornet;3,39;6,78;2,86;6,56;2020-580-182;2020;True
Donna Vekic;2020-01-13;Adelaide;Hard;P;L;QF;6-4 6-3;Dayana Yastremska;6,38;6,38;11,86;5,22;2020-M056-295;2020;True
Donna Vekic;2020-01-13;Adelaide;Hard;P;W;R16;2-6 7-5 6-1;Maria Sakkari;2,22;5,56;7,69;6,43;2020-M056-289;2020;True
Donna Vekic;2020-01-13;Adelaide;Hard;P;W;R32;4-6 6-1 6-3;Anastasija Sevastova;3,61;1,2;1,09;6,38;2020-M056-276;2020;True
Donna Vekic;2020-01-06;Brisbane;Hard;P;L;R32;6-3 3-6 7-5;Yulia Putintseva;1,09;5,43;2,0;6,13;2020-0800-280;2020;True
Donna Vekic;2019-10-22;Zhuhai;Hard;F;L;RR;7-6(5) 6-2;Kiki Bertens;2,5;2,5;11,43;8,0;2019-1081-297;2019;True
Donna Vekic;2019-10-22;Zhuhai;Hard;F;L;RR;7-6(6) 6-2;Dayana Yastremska;4,05;4,05;6,85;7,4;2019-1081-295;2019;True
Donna Vekic;2019-10-14;Moscow;Hard;I;L;R16;6-4 6-2;Karolina Muchova;0,0;6,0;8,0;5,56;2019-M014-291;2019;True
Donna Vekic;2019-10-07;Linz;Hard;I;L;R16;3-6 6-1 6-2;Kristina Mladenovic;2,82;7,04;5,06;5,92;2019-0528-288;2019;True
Donna Vekic;2019-10-07;Linz;Hard;I;W;R32;6-1 6-1;Polona Hercog;0,0;6,06;6,98;4,71;2019-0528-274;2019;True
Donna Vekic;2019-09-30;Beijing;Hard;PM;L;R64;3-6 6-1 7-6(3);Kiki Bertens;3,37;10,11;9,9;6,36;2019-M015-254;2019;True
Donna Vekic;2019-09-23;Wuhan;Hard;P;L;R64;4-6 6-3 6-3;Ons Jabeur;2,22;5,56;2,67;6,43;2019-1075-258;2019;True
Donna Vekic;2019-09-16;Osaka;Hard;I;L;R16;7-6(5) 6-3;Misaki Doi;7,14;5,71;4,11;6,36;2019-1056-287;2019;True
Donna Vekic;2019-09-16;Osaka;Hard;I;W;R32;7-5 6-2;Caroline Garcia;10,0;12,5;3,66;8,0;2019-1056-273;2019;True
Donna Vekic;2019-08-26;US Open;Hard;G;L;QF;7-6(5) 6-3;Belinda Bencic;5,13;1,28;12,31;7,09;2019-560-220;2019;True
Donna Vekic;2019-08-26;US Open;Hard;G;W;R128;7-6(4) 6-3;Richel Hogenkamp;4,44;6,67;0,0;9,0;2019-560-111;2019;True
Donna Vekic;2019-08-26;US Open;Hard;G;W;R16;6-7(5) 7-5 6-3;Julia Goerges;2,52;3,36;20,39;7,0;2019-560-213;2019;True
Donna Vekic;2019-08-26;US Open;Hard;G;W;R32;6-4 6-1;Yulia Putintseva;5,66;9,43;1,64;5,89;2019-560-198;2019;True
Donna Vekic;2019-08-26;US Open;Hard;G;W;R64;7-5 6-3;Kaia Kanepi;2,86;4,29;6,76;7,0;2019-560-169;2019;True
Donna Vekic;2019-08-12;Cincinnati;Hard;P;L;R16;2-6 6-3 6-3;Venus Williams;8,11;4,05;4,3;5,69;2019-M024-289;2019;True
Donna Vekic;2019-08-12;Cincinnati;Hard;P;W;R32;6-2 7-5;Victoria Azarenka;7,35;7,35;0,0;6,8;2019-M024-276;2019;True
Donna Vekic;2019-08-12;Cincinnati;Hard;P;W;R64;6-4 6-3;Katerina Siniakova;8,06;1,61;6,33;6,2;2019-M024-251;2019;True
Donna Vekic;2019-08-05;Toronto ;Hard;P;L;R32;7-6(4) 6-3;Svetlana Kuznetsova;1,28;11,54;1,22;7,8;2019-0806-275;2019;True
Donna Vekic;2019-08-05;Toronto ;Hard;P;W;R64;3-6 7-6(5) 7-6(5);Madison Keys;5,5;7,34;12,82;6,81;2019-0806-249;2019;True
Donna Vekic;2019-07-29;San Jose;Hard;P;L;SF;6-4 6-3;Aryna Sabalenka;0,0;9,68;7,94;6,89;2019-0703-298;2019;True
Donna Vekic;2019-07-29;San Jose;Hard;P;W;QF;7-5 6-0;Kristie Ahn;14,29;7,14;1,35;4,67;2019-0703-295;2019;True
Donna Vekic;2019-07-29;San Jose;Hard;P;W;R16;6-4 6-3;Victoria Azarenka;9,84;6,56;1,69;6,1;2019-0703-289;2019;True
Donna Vekic;2019-07-29;San Jose;Hard;P;W;R32;6-4 3-6 6-4;Misaki Doi;7,07;12,12;1,06;7,07;2019-0703-277;2019;True
Donna Vekic;2019-07-01;Wimbledon;Grass;G;L;R128;3-6 6-3 7-5;Alison Riske Amritraj;7,14;6,43;4,21;9,33;2019-540-104;2019;True
Donna Vekic;2019-06-17;Birmingham;Grass;P;L;R32;6-3 6-4;Ashleigh Barty;4,08;0,0;8,2;5,44;2019-1052-270;2019;True
Donna Vekic;2019-06-10;Nottingham;Grass;I;L;F;2-6 7-6(4) 7-6(4);Caroline Garcia;7,07;3,03;6,25;6,19;2019-1080-300;2019;True
Donna Vekic;2019-06-10;Nottingham;Grass;I;W;QF;7-5 6-4;Kristina Mladenovic;3,12;3,12;4,05;5,82;2019-1080-294;2019;True
Donna Vekic;2019-06-10;Nottingham;Grass;I;W;R16;6-1 6-2;Chloe Paquet;10,0;5,0;6,38;5,71;2019-1080-286;2019;True
Donna Vekic;2019-06-10;Nottingham;Grass;I;W;R32;6-2 6-7(5) 6-0;Dalila Jakupovic;2,5;5,0;3,19;6,15;2019-1080-270;2019;True
Donna Vekic;2019-06-10;Nottingham;Grass;I;W;SF;5-7 6-0 6-0;Tatjana Maria;5,95;3,57;5,48;7,0;2019-1080-298;2019;True
Donna Vekic;2019-05-27;Roland Garros;Clay;G;L;R16;6-2 6-4;Johanna Konta;1,96;3,92;10,61;5,67;2019-520-406;2019;True
Donna Vekic;2019-05-27;Roland Garros;Clay;G;W;R128;6-2 6-4;Liudmila Samsonova;8,16;0,0;1,56;5,44;2019-520-144;2019;True
Donna Vekic;2019-05-27;Roland Garros;Clay;G;W;R32;6-4 6-1;Belinda Bencic;17,78;8,89;0,0;5,0;2019-520-311;2019;True
Donna Vekic;2019-05-27;Roland Garros;Clay;G;W;R64;1-6 6-1 6-2;Rebecca Peterson;0,0;8,45;6,35;6,45;2019-520-222;2019;True
Donna Vekic;2019-05-06;Madrid;Clay;PM;L;R16;4-6 6-3 3-0 RET;Petra Martic;1,79;3,57;2,53;5,09;2019-M021-288;2019;True
Donna Vekic;2019-05-06;Madrid;Clay;PM;W;R32;6-4 6-4;Kristyna Pliskova;4,41;1,47;9,68;6,8;2019-M021-275;2019;True
Donna Vekic;2019-05-06;Madrid;Clay;PM;W;R64;7-5 6-4;Qiang Wang;1,33;6,67;0,0;6,82;2019-M021-249;2019;True
Donna Vekic;2019-04-22;Stuttgart;Clay;P;L;QF;6-3 4-6 7-6(4);Naomi Osaka;3,92;2,94;8,25;6,8;2019-1051-297;2019;True
Donna Vekic;2019-04-22;Stuttgart;Clay;P;W;R16;6-1 7-5;Daria Kasatkina;2,63;2,63;1,85;8,44;2019-1051-292;2019;True
Donna Vekic;2019-04-22;Stuttgart;Clay;P;W;R32;6-1 7-5;Giulia Gatto Monticone;3,17;6,35;0,0;6,3;2019-1051-282;2019;True
Donna Vekic;2019-03-18;Miami;Hard;PM;L;R32;6-4 3-6 6-4;Petra Kvitova;0,88;7,02;4,04;8,14;2019-M007-281;2019;True
Donna Vekic;2019-03-18;Miami;Hard;PM;W;R64;6-3 6-3;Sara Sorribes Tormo;0,0;0,0;0,0;6,22;2019-M007-260;2019;True
Donna Vekic;2019-03-04;Indian Wells;Hard;PM;L;R64;1-6 7-6(5) 6-4;Ysaline Bonaventure;5,88;4,71;1,85;5,67;2019-M006-263;2019;True
Donna Vekic;2019-02-25;Acapulco;Hard;I;L;SF;2-6 6-3 6-1;Yafan Wang;7,69;7,69;2,99;6,5;2019-M004-299;2019;True
Donna Vekic;2019-02-25;Acapulco;Hard;I;W;QF;6-3 7-5;Johanna Konta;7,94;3,17;0,0;5,73;2019-M004-296;2019;True
Donna Vekic;2019-02-25;Acapulco;Hard;I;W;R16;6-4 7-5;Christina Mchale;4,17;9,72;0,0;6,55;2019-M004-291;2019;True
Donna Vekic;2019-02-25;Acapulco;Hard;I;W;R32;6-0 6-3;Misaki Doi;10,53;5,26;0,0;5,43;2019-M004-281;2019;True
Donna Vekic;2019-02-18;Dubai;Hard;P;L;R64;6-4 7-6(9);Ons Jabeur;1,22;6,1;4,44;7,45;2019-0718-263;2019;True
Donna Vekic;2019-02-08;Fed Cup G1 RR: SRB vs CRO;Hard;D;W;RR;1-6 7-5 6-1;Aleksandra Krunic;5,26;10,53;3,33;5,85;2019-W-FC-2019-G1-EPA-B-B-M-SRB-CRO-01-002;2019;True
Donna Vekic;2019-02-06;Fed Cup G1 RR: CRO vs TUR;Hard;D;W;RR;7-6(0) 6-3;Pemra Ozgen;3,57;10,71;3,9;5,09;2019-W-FC-2019-G1-EPA-B-B-M-CRO-TUR-01-002;2019;True
Donna Vekic;2019-01-28;St. Petersburg;Hard;P;L;F;7-6(2) 6-4;Kiki Bertens;2,82;11,27;10,81;6,45;2019-1086-300;2019;True
Donna Vekic;2019-01-28;St. Petersburg;Hard;P;W;QF;6-4 6-1;Petra Kvitova;1,92;7,69;4,69;6,5;2019-1086-297;2019;True
Donna Vekic;2019-01-28;St. Petersburg;Hard;P;W;R16;6-4 6-3;Veronika Kudermetova;14,29;7,14;4,29;4,67;2019-1086-292;2019;True
Donna Vekic;2019-01-28;St. Petersburg;Hard;P;W;R32;4-6 6-1 6-3;Timea Bacsinszky;3,7;4,94;1,28;6,23;2019-1086-282;2019;True
Donna Vekic;2019-01-28;St. Petersburg;Hard;P;W;SF;6-2 6-2;Vera Zvonareva;4,55;4,55;0,0;5,5;2019-1086-299;2019;True
Donna Vekic;2019-01-14;Australian Open;Hard;G;L;R64;6-4 4-6 6-1;Kimberly Birrell;15,79;9,21;7,14;5,85;2019-580-194;2019;True
Donna Vekic;2019-01-14;Australian Open;Hard;G;W;R128;6-2 6-4;Kristina Mladenovic;6,78;10,17;0,0;6,56;2019-580-160;2019;True
Donna Vekic;2018-12-31;Brisbane;Hard;P;L;SF;6-3 6-4;Karolina Pliskova;6,45;11,29;4,92;6,89;2019-M020-299;2018;True
Donna Vekic;2018-12-31;Brisbane;Hard;P;W;QF;6-2 6-0;Aliaksandra Sasnovich;6,98;2,33;5,71;6,14;2019-M020-297;2018;True
Donna Vekic;2018-12-31;Brisbane;Hard;P;W;R16;7-6(5) 1-6 7-5;Kiki Bertens;1,9;7,62;10,48;7,0;2019-M020-292;2018;True
Donna Vekic;2018-12-31;Brisbane;Hard;P;W;R32;6-1 6-2;Magdalena Rybarikova;12,24;8,16;1,96;6,12;2019-M020-283;2018;True
Donna Vekic;2018-10-15;Luxembourg;Hard;I;L;QF;6-3 3-6 6-3;Julia Goerges;1,41;4,23;8,24;5,46;2018-0300-297;2018;True
Donna Vekic;2018-10-15;Luxembourg;Hard;I;W;R16;2-6 6-1 7-5;Fiona Ferro;5,43;2,17;1,05;7,08;2018-0300-292;2018;True
Donna Vekic;2018-10-15;Luxembourg;Hard;I;W;R32;6-0 6-1;Anna Karolina Schmiedlova;11,11;1,85;5,77;9,0;2018-0300-282;2018;True
Donna Vekic;2018-10-08;Linz;Hard;I;L;R32;6-1 6-1;Timea Babos;7,32;9,76;6,25;5,86;2018-0528-282;2018;True
Donna Vekic;2018-10-01;Beijing;Hard;PM;L;R16;6-3 6-2;Anastasija Sevastova;0,0;10,61;0,0;8,25;2018-M015-293;2018;True
Donna Vekic;2018-10-01;Beijing;Hard;PM;W;R32;7-6(5) 6-4;Ons Jabeur;2,56;10,26;6,33;7,09;2018-M015-285;2018;True
Donna Vekic;2018-10-01;Beijing;Hard;PM;W;R64;6-1 6-4;Maria Sakkari;4,76;9,52;2,13;7,0;2018-M015-268;2018;True
Donna Vekic;2018-09-24;Wuhan;Hard;P;L;R32;6-2 6-4;Anett Kontaveit;4,17;6,25;6,67;5,33;2018-1075-276;2018;True
Donna Vekic;2018-09-24;Wuhan;Hard;P;W;R64;6-4 3-6 2-1 RET;Coco Vandeweghe;0,0;12,0;7,94;9,09;2018-1075-251;2018;True
Donna Vekic;2018-09-17;Tokyo;Hard;P;L;SF;6-2 4-6 6-3;Karolina Pliskova;6,82;3,41;11,11;6,29;2018-1056-298;2018;True
Donna Vekic;2018-09-17;Tokyo;Hard;P;W;QF;6-3 6-4;Caroline Garcia;2,0;12,0;5,45;5,56;2018-1056-294;2018;True
Donna Vekic;2018-09-17;Tokyo;Hard;P;W;R16;6-3 7-5;Johanna Konta;4,62;10,77;3,23;6,5;2018-1056-287;2018;True
Donna Vekic;2018-09-17;Tokyo;Hard;P;W;R32;6-4 6-4;Sloane Stephens;7,41;5,56;1,45;5,4;2018-1056-273;2018;True
Donna Vekic;2018-08-27;US Open;Hard;G;L;R128;6-2 2-6 6-3;Anastasija Sevastova;6,41;8,97;3,75;6,5;2018-560-127;2018;True
Donna Vekic;2018-08-13;Cincinnati;Hard;PM;L;Q2;6-3 6-2;Ana Bogdan;5,56;14,81;3,33;6,0;2018-M024-204;2018;True
Donna Vekic;2018-08-13;Cincinnati;Hard;PM;W;Q1;6-3 6-3;Andrea Petkovic;3,85;11,54;1,75;5,78;2018-M024-190;2018;True
Donna Vekic;2018-07-30;Washington;Hard;I;W;QF;6-1 7-6(0);Magda Linette;11,11;11,11;5,26;6,0;2018-M035-296;2018;True
Donna Vekic;2018-07-30;Washington;Hard;I;W;R16;6-2 3-6 7-6(13);Fanny Stollar;4,4;5,49;5,65;6,5;2018-M035-290;2018;True
Donna Vekic;2018-07-30;Washington;Hard;I;W;R32;6-3 6-4;Caroline Dolehide;4,08;4,08;3,17;5,44;2018-M035-278;2018;True
Donna Vekic;2018-07-30;Washington;Hard;I;W;SF;7-5 6-3;Saisai Zheng;3,08;7,69;1,61;6,5;2018-M035-299;2018;True
Donna Vekic;2018-07-02;Wimbledon;Grass;G;L;R16;6-3 6-2;Julia Goerges;8,47;10,17;8,57;6,56;2018-540-217;2018;True
Donna Vekic;2018-07-02;Wimbledon;Grass;G;W;R128;6-1 6-3;Sloane Stephens;0,0;19,57;1,49;5,75;2018-540-147;2018;True
Donna Vekic;2018-07-02;Wimbledon;Grass;G;W;R32;7-6(2) 6-1;Yanina Wickmayer;17,46;7,94;1,67;6,3;2018-540-207;2018;True
Donna Vekic;2018-07-02;Wimbledon;Grass;G;W;R64;7-5 6-4;Rebecca Peterson;6,56;1,64;6,15;5,55;2018-540-187;2018;True
Donna Vekic;2018-06-25;Eastbourne;Grass;P;L;R32;6-1 6-4;Barbora Strycova;3,7;7,41;5,66;6,75;2018-M016-271;2018;True
Donna Vekic;2018-06-25;Eastbourne;Grass;P;W;R64;7-5 6-3;Yulia Putintseva;5,08;1,69;1,37;5,9;2018-M016-240;2018;True
Donna Vekic;2018-06-18;Birmingham;Grass;P;L;R32;6-1 3-6 6-1;Elina Svitolina;8,57;7,14;4,11;6,36;2018-1052-270;2018;True
Donna Vekic;2018-06-11;Nottingham;Grass;I;L;SF;6-2 6-3;Johanna Konta;7,55;11,32;8,7;5,89;2018-1080-298;2018;True
Donna Vekic;2018-06-11;Nottingham;Grass;I;W;QF;7-5 6-1;Mona Barthel;0,0;9,09;4,35;6,11;2018-1080-294;2018;True
Donna Vekic;2018-06-11;Nottingham;Grass;I;W;R16;6-2 7-6(6);Vera Lapko;5,33;4,0;6,25;7,5;2018-1080-287;2018;True
Donna Vekic;2018-06-11;Nottingham;Grass;I;W;R32;7-5 5-7 7-6(3);Gabriella Taylor;8,66;0,79;0,81;7,06;2018-1080-273;2018;True
Donna Vekic;2018-05-28;Roland Garros;Clay;G;L;R64;7-5 6-4;Maria Sharapova;3,53;9,41;4,05;7,73;2018-520-178;2018;True
Donna Vekic;2018-05-28;Roland Garros;Clay;G;W;R128;6-2 6-4;Kateryna Bondarenko;12,0;14,0;1,41;5,56;2018-520-129;2018;True
Donna Vekic;2018-05-14;Rome;Clay;P;L;R32;7-6(2) 7-6(0);Madison Keys;2,38;3,57;3,57;7,0;2018-M009-284;2018;True
Donna Vekic;2018-05-14;Rome;Clay;P;W;R64;6-1 6-2;Carla Suarez Navarro;5,26;10,53;0,0;8,14;2018-M009-267;2018;True
Donna Vekic;2018-05-14;Rome;Clay;P;W;Q1;3-6 6-3 6-1;Jennifer Brady;6,98;9,3;4,88;7,17;2018-M009-190;2018;True
Donna Vekic;2018-05-14;Rome;Clay;P;W;Q2;4-1 RET;Monica Puig;20,0;20,0;0,0;10,0;2018-M009-202;2018;True
Donna Vekic;2018-05-07;Madrid;Clay;PM;L;R32;2-6 6-4 6-1;Garbine Muguruza;2,38;5,95;6,94;7,0;2018-M021-281;2018;True
Donna Vekic;2018-05-07;Madrid;Clay;PM;W;R64;6-2 6-4;Georgina Garcia Perez;7,41;5,56;6,38;6,0;2018-M021-260;2018;True
Donna Vekic;2018-04-23;Istanbul;Clay;I;L;QF;3-6 7-6(1) 6-1;Irina Camelia Begu;3,12;14,58;0,0;6,4;2018-1027-296;2018;True
Donna Vekic;2018-04-23;Istanbul;Clay;I;W;R16;6-1 6-2;Ajla Tomljanovic;0,0;2,17;3,57;5,75;2018-1027-291;2018;True
Donna Vekic;2018-04-23;Istanbul;Clay;I;W;R32;6-1 2-0 RET;Agnieszka Radwanska;2,86;11,43;3,33;7,0;2018-1027-281;2018;True
Donna Vekic;2018-04-09;Lugano;Clay;I;L;R16;6-3 4-6 6-4;Mona Barthel;4,26;3,19;5,81;6,71;2018-1101-287;2018;True
Donna Vekic;2018-04-09;Lugano;Clay;I;W;R32;6-0 7-5;Alexandra Cadantu Ignatik;3,39;10,17;1,54;6,56;2018-1101-272;2018;True
Donna Vekic;2018-03-19;Miami;Hard;PM;L;R32;4-6 6-2 6-1;Danielle Collins;1,23;7,41;5,13;6,75;2018-M007-271;2018;True
Donna Vekic;2018-03-19;Miami;Hard;PM;W;R128;6-0 7-5;Camila Giorgi;6,52;2,17;2,08;5,11;2018-M007-179;2018;True
Donna Vekic;2018-03-19;Miami;Hard;PM;W;R64;6-3 6-7(4) 6-1;Elena Vesnina;8,08;5,05;1,8;7,62;2018-M007-240;2018;True
Donna Vekic;2018-03-05;Indian Wells;Hard;PM;L;R128;6-4 6-2;Maria Sakkari;2,04;12,24;0,0;5,44;2018-M006-215;2018;True
Donna Vekic;2018-02-19;Budapest;Hard;I;L;R16;6-4 6-1;Ysaline Bonaventure;1,89;5,66;5,36;6,62;2018-1097-290;2018;True
Donna Vekic;2018-02-19;Budapest;Hard;I;W;R32;6-3 6-3;Panna Udvardy;4,08;6,12;7,41;5,44;2018-1097-278;2018;True
Donna Vekic;2018-02-12;Doha;Hard;P;L;R64;6-3 6-4;Anastasija Sevastova;1,56;3,12;5,88;7,11;2018-1003-241;2018;True
Donna Vekic;2018-01-29;St. Petersburg;Hard;P;L;R32;6-3 2-6 6-4;Katerina Siniakova;1,14;4,55;11,63;6,77;2018-1086-279;2018;True
Donna Vekic;2018-01-15;Australian Open;Hard;G;L;R64;6-4 6-1;Angelique Kerber;6,82;0,0;5,0;5,5;2018-580-211;2018;True
Donna Vekic;2018-01-15;Australian Open;Hard;G;W;R128;7-5 6-3;Nao Hibino;1,45;4,35;3,3;6,9;2018-580-122;2018;True
Donna Vekic;2018-01-08;Hobart;Hard;I;L;QF;6-0 6-4;Heather Watson;2,27;13,64;2,44;5,5;2018-1050-295;2018;True
Donna Vekic;2018-01-08;Hobart;Hard;I;W;R16;6-4 6-4;Marketa Vondrousova;4,29;2,86;0,0;7,0;2018-1050-289;2018;True
Donna Vekic;2018-01-08;Hobart;Hard;I;W;R32;6-4 6-2;Tatjana Maria;4,29;7,14;2,17;7,78;2018-1050-277;2018;True
Donna Vekic;2018-01-01;Auckland;Hard;I;L;R32;7-6(5) 3-6 6-4;Kirsten Flipkens;2,78;6,48;2,02;7,2;2018-1049-273;2018;True
Donna Vekic;2017-10-16;Moscow;Hard;I;L;R32;6-0 6-2;Katerina Siniakova;7,5;7,5;8,33;5,71;2017-M014-283;2017;True
Donna Vekic;2017-10-09;Tianjin;Hard;I;L;R32;6-7(4) 6-4 6-2;Beatriz Haddad Maia;4,42;8,85;3,0;7,53;2017-1076-274;2017;True
Donna Vekic;2017-10-02;Beijing;Hard;PM;L;R64;6-2 6-2;Coco Vandeweghe;5,77;11,54;5,56;6,5;2017-M015-266;2017;True
Donna Vekic;2017-09-25;Wuhan;Hard;P;L;R64;7-5 5-7 6-1;Shuai Zhang;4,12;12,37;3,3;6,06;2017-1075-260;2017;True
Donna Vekic;2017-08-14;Cincinnati;Hard;P;L;R64;6-3 2-6 6-3;Natalia Vikhlyantseva;7,32;8,54;5,38;6,31;2017-M024-268;2017;True
Donna Vekic;2017-08-14;Cincinnati;Hard;P;W;Q1;6-4 4-6 6-3;Kurumi Nara;8,51;10,64;1,02;6,71;2017-M024-188;2017;True
Donna Vekic;2017-08-14;Cincinnati;Hard;P;W;Q2;2-6 6-4 6-1;Aryna Sabalenka;9,21;6,58;7,41;6,33;2017-M024-203;2017;True
Donna Vekic;2017-08-07;Toronto;Hard;P;L;R32;6-4 7-6(5);Angelique Kerber;3,45;9,2;0,0;7,91;2017-0806-281;2017;True
Donna Vekic;2017-08-07;Toronto;Hard;P;W;R64;6-3 6-4;Eugenie Bouchard;3,64;9,09;2,3;6,11;2017-0806-260;2017;True
Donna Vekic;2017-08-07;Toronto;Hard;P;W;Q1;5-7 6-2 6-3;Carson Branstine;5,06;8,86;5,66;5,64;2017-0806-186;2017;True
